,s000,s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015,s016,s017,s018,s019,s020,s021,s022,s023,s024,s025,s026,s027,s028,s029,s030,s031,s032,s033,s034,s035,s036,s037,s038,s039,s040,s041,s042,s043,s044,s045,s046,s047,s048,s049,s050,s051,s052,s053,s054,s055,s056,s057,s058,s059,s060,s061,s062,s063,s064,s065,s066,s067,s068,s069,s070,s071,s072,s073,s074,s075,s076,s077,s078,s079,s080,s081,s082,s083,s084,s085,s086,s087,s088,s089,s090,s091,s092,s093,s094,s095,s096,s097,s098,s099,s100,s101,s102,s103,s104,s105,s106,s107,s108,s109,s110,s111,s112,s113,s114,s115,s116,s117,s118,s119,s120,s121,s122,s123,s124,s125,s126,s127,s128,s129,s130,s131,s132,s133,s134,s135,s136,s137,s138,s139,s140,s141,s142,s143,s144,s145,s146,s147,s148,s149,s150,s151,s152,s153,s154,s155,s156,s157,s158,s159,s160,s161,s162,s163,s164,s165,s166,s167,s168,s169,s170,s171,s172,s173,s174,s175,s176,s177,s178,s179,s180,s181,s182,s183,s184,s185,s186,s187,s188,s189,s190,s191
2018-12-31,42.629899877429196,42.629899877429196,42.629899877429196,42.629899877429196,42.629899877429196,42.629899877429196,77.10872266836124,77.10872266836124,77.10872266836124,42.629899877429196,42.629899877429196,42.629899877429196,42.629899877429196,42.629899877429196,42.629899877429196,42.629899877429196,42.629899877429196,42.629899877429196,42.629899877429196,42.629899877429196,42.629899877429196,59.51100483270195,59.51100483270195,59.51100483270195,42.629899877429196,42.629899877429196,42.629899877429196,59.51100483270195,59.51100483270195,59.51100483270195,42.629899877429196,42.629899877429196,42.629899877429196,77.10872266836124,77.10872266836124,77.10872266836124,42.629899877429196,42.629899877429196,42.629899877429196,77.10872266836124,77.10872266836124,77.10872266836124,59.51100483270195,59.51100483270195,59.51100483270195,77.10872266836124,77.10872266836124,77.10872266836124,59.51100483270195,59.51100483270195,59.51100483270195,59.51100483270195,59.51100483270195,59.51100483270195,59.51100483270195,59.51100483270195,59.51100483270195,42.629899877429196,42.629899877429196,42.629899877429196,77.10872266836124,77.10872266836124,77.10872266836124,77.10872266836124,77.10872266836124,77.10872266836124,59.51100483270195,59.51100483270195,59.51100483270195,42.629899877429196,42.629899877429196,42.629899877429196,42.629899877429196,42.629899877429196,42.629899877429196,77.10872266836124,77.10872266836124,77.10872266836124,77.10872266836124,77.10872266836124,77.10872266836124,59.51100483270195,59.51100483270195,59.51100483270195,77.10872266836124,77.10872266836124,77.10872266836124,59.51100483270195,59.51100483270195,59.51100483270195,59.51100483270195,59.51100483270195,59.51100483270195,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,59.51100483270195,59.51100483270195,59.51100483270195,77.10872266836124,77.10872266836124,77.10872266836124,77.10872266836124,77.10872266836124,77.10872266836124,77.10872266836124,77.10872266836124,77.10872266836124,59.51100483270195,59.51100483270195,59.51100483270195,77.10872266836124,77.10872266836124,77.10872266836124,77.10872266836124,77.10872266836124,77.10872266836124,59.51100483270195,59.51100483270195,59.51100483270195,42.629899877429196,42.629899877429196,42.629899877429196,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,59.51100483270195,59.51100483270195,59.51100483270195,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,42.629899877429196,42.629899877429196,42.629899877429196,59.51100483270195,59.51100483270195,59.51100483270195,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,77.10872266836124,77.10872266836124,77.10872266836124,77.10872266836124,77.10872266836124,77.10872266836124,59.51100483270195,59.51100483270195,59.51100483270195,42.629899877429196,42.629899877429196,42.629899877429196,42.629899877429196,42.629899877429196,42.629899877429196,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148,67.46880545792148
2019-01-07,42.510179747721,42.510179747721,42.510179747721,42.510179747721,42.510179747721,42.510179747721,76.95623041353593,76.95623041353593,76.95623041353593,42.510179747721,42.510179747721,42.510179747721,42.510179747721,42.510179747721,42.510179747721,42.510179747721,42.510179747721,42.510179747721,42.510179747721,42.510179747721,42.510179747721,59.30089789898935,59.30089789898935,59.30089789898935,42.510179747721,42.510179747721,42.510179747721,59.30089789898935,59.30089789898935,59.30089789898935,42.510179747721,42.510179747721,42.510179747721,76.95623041353593,76.95623041353593,76.95623041353593,42.510179747721,42.510179747721,42.510179747721,76.95623041353593,76.95623041353593,76.95623041353593,59.30089789898935,59.30089789898935,59.30089789898935,76.95623041353593,76.95623041353593,76.95623041353593,59.30089789898935,59.30089789898935,59.30089789898935,59.30089789898935,59.30089789898935,59.30089789898935,59.30089789898935,59.30089789898935,59.30089789898935,42.510179747721,42.510179747721,42.510179747721,76.95623041353593,76.95623041353593,76.95623041353593,76.95623041353593,76.95623041353593,76.95623041353593,59.30089789898935,59.30089789898935,59.30089789898935,42.510179747721,42.510179747721,42.510179747721,42.510179747721,42.510179747721,42.510179747721,76.95623041353593,76.95623041353593,76.95623041353593,76.95623041353593,76.95623041353593,76.95623041353593,59.30089789898935,59.30089789898935,59.30089789898935,76.95623041353593,76.95623041353593,76.95623041353593,59.30089789898935,59.30089789898935,59.30089789898935,59.30089789898935,59.30089789898935,59.30089789898935,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,59.30089789898935,59.30089789898935,59.30089789898935,76.95623041353593,76.95623041353593,76.95623041353593,76.95623041353593,76.95623041353593,76.95623041353593,76.95623041353593,76.95623041353593,76.95623041353593,59.30089789898935,59.30089789898935,59.30089789898935,76.95623041353593,76.95623041353593,76.95623041353593,76.95623041353593,76.95623041353593,76.95623041353593,59.30089789898935,59.30089789898935,59.30089789898935,42.510179747721,42.510179747721,42.510179747721,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,59.30089789898935,59.30089789898935,59.30089789898935,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,42.510179747721,42.510179747721,42.510179747721,59.30089789898935,59.30089789898935,59.30089789898935,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,76.95623041353593,76.95623041353593,76.95623041353593,76.95623041353593,76.95623041353593,76.95623041353593,59.30089789898935,59.30089789898935,59.30089789898935,42.510179747721,42.510179747721,42.510179747721,42.510179747721,42.510179747721,42.510179747721,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301,67.90207587431301
2019-01-14,42.477624488775106,42.477624488775106,42.477624488775106,42.477624488775106,42.477624488775106,42.477624488775106,78.3205250541308,78.3205250541308,78.3205250541308,42.477624488775106,42.477624488775106,42.477624488775106,42.477624488775106,42.477624488775106,42.477624488775106,42.477624488775106,42.477624488775106,42.477624488775106,42.477624488775106,42.477624488775106,42.477624488775106,57.38230516457318,57.38230516457318,57.38230516457318,42.477624488775106,42.477624488775106,42.477624488775106,57.38230516457318,57.38230516457318,57.38230516457318,42.477624488775106,42.477624488775106,42.477624488775106,78.3205250541308,78.3205250541308,78.3205250541308,42.477624488775106,42.477624488775106,42.477624488775106,78.3205250541308,78.3205250541308,78.3205250541308,57.38230516457318,57.38230516457318,57.38230516457318,78.3205250541308,78.3205250541308,78.3205250541308,57.38230516457318,57.38230516457318,57.38230516457318,57.38230516457318,57.38230516457318,57.38230516457318,57.38230516457318,57.38230516457318,57.38230516457318,42.477624488775106,42.477624488775106,42.477624488775106,78.3205250541308,78.3205250541308,78.3205250541308,78.3205250541308,78.3205250541308,78.3205250541308,57.38230516457318,57.38230516457318,57.38230516457318,42.477624488775106,42.477624488775106,42.477624488775106,42.477624488775106,42.477624488775106,42.477624488775106,78.3205250541308,78.3205250541308,78.3205250541308,78.3205250541308,78.3205250541308,78.3205250541308,57.38230516457318,57.38230516457318,57.38230516457318,78.3205250541308,78.3205250541308,78.3205250541308,57.38230516457318,57.38230516457318,57.38230516457318,57.38230516457318,57.38230516457318,57.38230516457318,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,57.38230516457318,57.38230516457318,57.38230516457318,78.3205250541308,78.3205250541308,78.3205250541308,78.3205250541308,78.3205250541308,78.3205250541308,78.3205250541308,78.3205250541308,78.3205250541308,57.38230516457318,57.38230516457318,57.38230516457318,78.3205250541308,78.3205250541308,78.3205250541308,78.3205250541308,78.3205250541308,78.3205250541308,57.38230516457318,57.38230516457318,57.38230516457318,42.477624488775106,42.477624488775106,42.477624488775106,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,57.38230516457318,57.38230516457318,57.38230516457318,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,42.477624488775106,42.477624488775106,42.477624488775106,57.38230516457318,57.38230516457318,57.38230516457318,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,78.3205250541308,78.3205250541308,78.3205250541308,78.3205250541308,78.3205250541308,78.3205250541308,57.38230516457318,57.38230516457318,57.38230516457318,42.477624488775106,42.477624488775106,42.477624488775106,42.477624488775106,42.477624488775106,42.477624488775106,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296,68.50211616619296
2019-01-21,40.743257015602374,40.743257015602374,40.743257015602374,40.743257015602374,40.743257015602374,40.743257015602374,77.32851845632305,77.32851845632305,77.32851845632305,40.743257015602374,40.743257015602374,40.743257015602374,40.743257015602374,40.743257015602374,40.743257015602374,40.743257015602374,40.743257015602374,40.743257015602374,40.743257015602374,40.743257015602374,40.743257015602374,55.2504489568207,55.2504489568207,55.2504489568207,40.743257015602374,40.743257015602374,40.743257015602374,55.2504489568207,55.2504489568207,55.2504489568207,40.743257015602374,40.743257015602374,40.743257015602374,77.32851845632305,77.32851845632305,77.32851845632305,40.743257015602374,40.743257015602374,40.743257015602374,77.32851845632305,77.32851845632305,77.32851845632305,55.2504489568207,55.2504489568207,55.2504489568207,77.32851845632305,77.32851845632305,77.32851845632305,55.2504489568207,55.2504489568207,55.2504489568207,55.2504489568207,55.2504489568207,55.2504489568207,55.2504489568207,55.2504489568207,55.2504489568207,40.743257015602374,40.743257015602374,40.743257015602374,77.32851845632305,77.32851845632305,77.32851845632305,77.32851845632305,77.32851845632305,77.32851845632305,55.2504489568207,55.2504489568207,55.2504489568207,40.743257015602374,40.743257015602374,40.743257015602374,40.743257015602374,40.743257015602374,40.743257015602374,77.32851845632305,77.32851845632305,77.32851845632305,77.32851845632305,77.32851845632305,77.32851845632305,55.2504489568207,55.2504489568207,55.2504489568207,77.32851845632305,77.32851845632305,77.32851845632305,55.2504489568207,55.2504489568207,55.2504489568207,55.2504489568207,55.2504489568207,55.2504489568207,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,55.2504489568207,55.2504489568207,55.2504489568207,77.32851845632305,77.32851845632305,77.32851845632305,77.32851845632305,77.32851845632305,77.32851845632305,77.32851845632305,77.32851845632305,77.32851845632305,55.2504489568207,55.2504489568207,55.2504489568207,77.32851845632305,77.32851845632305,77.32851845632305,77.32851845632305,77.32851845632305,77.32851845632305,55.2504489568207,55.2504489568207,55.2504489568207,40.743257015602374,40.743257015602374,40.743257015602374,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,55.2504489568207,55.2504489568207,55.2504489568207,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,40.743257015602374,40.743257015602374,40.743257015602374,55.2504489568207,55.2504489568207,55.2504489568207,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,77.32851845632305,77.32851845632305,77.32851845632305,77.32851845632305,77.32851845632305,77.32851845632305,55.2504489568207,55.2504489568207,55.2504489568207,40.743257015602374,40.743257015602374,40.743257015602374,40.743257015602374,40.743257015602374,40.743257015602374,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904,57.83318441343904
2019-01-28,40.638575480735895,40.638575480735895,40.638575480735895,40.638575480735895,40.638575480735895,40.638575480735895,73.91666071100455,73.91666071100455,73.91666071100455,40.638575480735895,40.638575480735895,40.638575480735895,40.638575480735895,40.638575480735895,40.638575480735895,40.638575480735895,40.638575480735895,40.638575480735895,40.638575480735895,40.638575480735895,40.638575480735895,53.790564071157625,53.790564071157625,53.790564071157625,40.638575480735895,40.638575480735895,40.638575480735895,53.790564071157625,53.790564071157625,53.790564071157625,40.638575480735895,40.638575480735895,40.638575480735895,73.91666071100455,73.91666071100455,73.91666071100455,40.638575480735895,40.638575480735895,40.638575480735895,73.91666071100455,73.91666071100455,73.91666071100455,53.790564071157625,53.790564071157625,53.790564071157625,73.91666071100455,73.91666071100455,73.91666071100455,53.790564071157625,53.790564071157625,53.790564071157625,53.790564071157625,53.790564071157625,53.790564071157625,53.790564071157625,53.790564071157625,53.790564071157625,40.638575480735895,40.638575480735895,40.638575480735895,73.91666071100455,73.91666071100455,73.91666071100455,73.91666071100455,73.91666071100455,73.91666071100455,53.790564071157625,53.790564071157625,53.790564071157625,40.638575480735895,40.638575480735895,40.638575480735895,40.638575480735895,40.638575480735895,40.638575480735895,73.91666071100455,73.91666071100455,73.91666071100455,73.91666071100455,73.91666071100455,73.91666071100455,53.790564071157625,53.790564071157625,53.790564071157625,73.91666071100455,73.91666071100455,73.91666071100455,53.790564071157625,53.790564071157625,53.790564071157625,53.790564071157625,53.790564071157625,53.790564071157625,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,53.790564071157625,53.790564071157625,53.790564071157625,73.91666071100455,73.91666071100455,73.91666071100455,73.91666071100455,73.91666071100455,73.91666071100455,73.91666071100455,73.91666071100455,73.91666071100455,53.790564071157625,53.790564071157625,53.790564071157625,73.91666071100455,73.91666071100455,73.91666071100455,73.91666071100455,73.91666071100455,73.91666071100455,53.790564071157625,53.790564071157625,53.790564071157625,40.638575480735895,40.638575480735895,40.638575480735895,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,53.790564071157625,53.790564071157625,53.790564071157625,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,40.638575480735895,40.638575480735895,40.638575480735895,53.790564071157625,53.790564071157625,53.790564071157625,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,73.91666071100455,73.91666071100455,73.91666071100455,73.91666071100455,73.91666071100455,73.91666071100455,53.790564071157625,53.790564071157625,53.790564071157625,40.638575480735895,40.638575480735895,40.638575480735895,40.638575480735895,40.638575480735895,40.638575480735895,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313,48.44290738783313
2019-02-04,41.251738750653345,41.251738750653345,41.251738750653345,41.251738750653345,41.251738750653345,41.251738750653345,75.94515881828092,75.94515881828092,75.94515881828092,41.251738750653345,41.251738750653345,41.251738750653345,41.251738750653345,41.251738750653345,41.251738750653345,41.251738750653345,41.251738750653345,41.251738750653345,41.251738750653345,41.251738750653345,41.251738750653345,53.81071898716203,53.81071898716203,53.81071898716203,41.251738750653345,41.251738750653345,41.251738750653345,53.81071898716203,53.81071898716203,53.81071898716203,41.251738750653345,41.251738750653345,41.251738750653345,75.94515881828092,75.94515881828092,75.94515881828092,41.251738750653345,41.251738750653345,41.251738750653345,75.94515881828092,75.94515881828092,75.94515881828092,53.81071898716203,53.81071898716203,53.81071898716203,75.94515881828092,75.94515881828092,75.94515881828092,53.81071898716203,53.81071898716203,53.81071898716203,53.81071898716203,53.81071898716203,53.81071898716203,53.81071898716203,53.81071898716203,53.81071898716203,41.251738750653345,41.251738750653345,41.251738750653345,75.94515881828092,75.94515881828092,75.94515881828092,75.94515881828092,75.94515881828092,75.94515881828092,53.81071898716203,53.81071898716203,53.81071898716203,41.251738750653345,41.251738750653345,41.251738750653345,41.251738750653345,41.251738750653345,41.251738750653345,75.94515881828092,75.94515881828092,75.94515881828092,75.94515881828092,75.94515881828092,75.94515881828092,53.81071898716203,53.81071898716203,53.81071898716203,75.94515881828092,75.94515881828092,75.94515881828092,53.81071898716203,53.81071898716203,53.81071898716203,53.81071898716203,53.81071898716203,53.81071898716203,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,53.81071898716203,53.81071898716203,53.81071898716203,75.94515881828092,75.94515881828092,75.94515881828092,75.94515881828092,75.94515881828092,75.94515881828092,75.94515881828092,75.94515881828092,75.94515881828092,53.81071898716203,53.81071898716203,53.81071898716203,75.94515881828092,75.94515881828092,75.94515881828092,75.94515881828092,75.94515881828092,75.94515881828092,53.81071898716203,53.81071898716203,53.81071898716203,41.251738750653345,41.251738750653345,41.251738750653345,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,53.81071898716203,53.81071898716203,53.81071898716203,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,41.251738750653345,41.251738750653345,41.251738750653345,53.81071898716203,53.81071898716203,53.81071898716203,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,75.94515881828092,75.94515881828092,75.94515881828092,75.94515881828092,75.94515881828092,75.94515881828092,53.81071898716203,53.81071898716203,53.81071898716203,41.251738750653345,41.251738750653345,41.251738750653345,41.251738750653345,41.251738750653345,41.251738750653345,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494,52.74205022018494
2019-02-11,42.12456138889134,42.12456138889134,42.12456138889134,42.12456138889134,42.12456138889134,42.12456138889134,74.2918917838801,74.2918917838801,74.2918917838801,42.12456138889134,42.12456138889134,42.12456138889134,42.12456138889134,42.12456138889134,42.12456138889134,42.12456138889134,42.12456138889134,42.12456138889134,42.12456138889134,42.12456138889134,42.12456138889134,50.831640983872276,50.831640983872276,50.831640983872276,42.12456138889134,42.12456138889134,42.12456138889134,50.831640983872276,50.831640983872276,50.831640983872276,42.12456138889134,42.12456138889134,42.12456138889134,74.2918917838801,74.2918917838801,74.2918917838801,42.12456138889134,42.12456138889134,42.12456138889134,74.2918917838801,74.2918917838801,74.2918917838801,50.831640983872276,50.831640983872276,50.831640983872276,74.2918917838801,74.2918917838801,74.2918917838801,50.831640983872276,50.831640983872276,50.831640983872276,50.831640983872276,50.831640983872276,50.831640983872276,50.831640983872276,50.831640983872276,50.831640983872276,42.12456138889134,42.12456138889134,42.12456138889134,74.2918917838801,74.2918917838801,74.2918917838801,74.2918917838801,74.2918917838801,74.2918917838801,50.831640983872276,50.831640983872276,50.831640983872276,42.12456138889134,42.12456138889134,42.12456138889134,42.12456138889134,42.12456138889134,42.12456138889134,74.2918917838801,74.2918917838801,74.2918917838801,74.2918917838801,74.2918917838801,74.2918917838801,50.831640983872276,50.831640983872276,50.831640983872276,74.2918917838801,74.2918917838801,74.2918917838801,50.831640983872276,50.831640983872276,50.831640983872276,50.831640983872276,50.831640983872276,50.831640983872276,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,50.831640983872276,50.831640983872276,50.831640983872276,74.2918917838801,74.2918917838801,74.2918917838801,74.2918917838801,74.2918917838801,74.2918917838801,74.2918917838801,74.2918917838801,74.2918917838801,50.831640983872276,50.831640983872276,50.831640983872276,74.2918917838801,74.2918917838801,74.2918917838801,74.2918917838801,74.2918917838801,74.2918917838801,50.831640983872276,50.831640983872276,50.831640983872276,42.12456138889134,42.12456138889134,42.12456138889134,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,50.831640983872276,50.831640983872276,50.831640983872276,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,42.12456138889134,42.12456138889134,42.12456138889134,50.831640983872276,50.831640983872276,50.831640983872276,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,74.2918917838801,74.2918917838801,74.2918917838801,74.2918917838801,74.2918917838801,74.2918917838801,50.831640983872276,50.831640983872276,50.831640983872276,42.12456138889134,42.12456138889134,42.12456138889134,42.12456138889134,42.12456138889134,42.12456138889134,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827,57.65619037497827
2019-02-18,42.1826400509558,42.1826400509558,42.1826400509558,42.1826400509558,42.1826400509558,42.1826400509558,72.7997335495548,72.7997335495548,72.7997335495548,42.1826400509558,42.1826400509558,42.1826400509558,42.1826400509558,42.1826400509558,42.1826400509558,42.1826400509558,42.1826400509558,42.1826400509558,42.1826400509558,42.1826400509558,42.1826400509558,52.43439479747466,52.43439479747466,52.43439479747466,42.1826400509558,42.1826400509558,42.1826400509558,52.43439479747466,52.43439479747466,52.43439479747466,42.1826400509558,42.1826400509558,42.1826400509558,72.7997335495548,72.7997335495548,72.7997335495548,42.1826400509558,42.1826400509558,42.1826400509558,72.7997335495548,72.7997335495548,72.7997335495548,52.43439479747466,52.43439479747466,52.43439479747466,72.7997335495548,72.7997335495548,72.7997335495548,52.43439479747466,52.43439479747466,52.43439479747466,52.43439479747466,52.43439479747466,52.43439479747466,52.43439479747466,52.43439479747466,52.43439479747466,42.1826400509558,42.1826400509558,42.1826400509558,72.7997335495548,72.7997335495548,72.7997335495548,72.7997335495548,72.7997335495548,72.7997335495548,52.43439479747466,52.43439479747466,52.43439479747466,42.1826400509558,42.1826400509558,42.1826400509558,42.1826400509558,42.1826400509558,42.1826400509558,72.7997335495548,72.7997335495548,72.7997335495548,72.7997335495548,72.7997335495548,72.7997335495548,52.43439479747466,52.43439479747466,52.43439479747466,72.7997335495548,72.7997335495548,72.7997335495548,52.43439479747466,52.43439479747466,52.43439479747466,52.43439479747466,52.43439479747466,52.43439479747466,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,52.43439479747466,52.43439479747466,52.43439479747466,72.7997335495548,72.7997335495548,72.7997335495548,72.7997335495548,72.7997335495548,72.7997335495548,72.7997335495548,72.7997335495548,72.7997335495548,52.43439479747466,52.43439479747466,52.43439479747466,72.7997335495548,72.7997335495548,72.7997335495548,72.7997335495548,72.7997335495548,72.7997335495548,52.43439479747466,52.43439479747466,52.43439479747466,42.1826400509558,42.1826400509558,42.1826400509558,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,52.43439479747466,52.43439479747466,52.43439479747466,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,42.1826400509558,42.1826400509558,42.1826400509558,52.43439479747466,52.43439479747466,52.43439479747466,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,72.7997335495548,72.7997335495548,72.7997335495548,72.7997335495548,72.7997335495548,72.7997335495548,52.43439479747466,52.43439479747466,52.43439479747466,42.1826400509558,42.1826400509558,42.1826400509558,42.1826400509558,42.1826400509558,42.1826400509558,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243,56.86068502876243
