date,value,quality
2007-01-03 00:00:00+00:00,233.0,3
2007-01-04 00:00:00+00:00,204.8,3
2007-01-05 00:00:00+00:00,169.7,3
2007-01-06 00:00:00+00:00,158.6,3
2007-01-07 00:00:00+00:00,152.8,3
2007-01-08 00:00:00+00:00,156.4,3
2007-01-09 00:00:00+00:00,183.0,3
2007-01-10 00:00:00+00:00,187.5,3
2007-01-11 00:00:00+00:00,203.3,3
2007-01-12 00:00:00+00:00,206.9,3
2007-01-13 00:00:00+00:00,196.7,3
2007-01-14 00:00:00+00:00,204.8,3
2007-01-15 00:00:00+00:00,213.1,3
2007-01-16 00:00:00+00:00,225.6,3
2007-01-17 00:00:00+00:00,198.0,3
2007-01-18 00:00:00+00:00,178.7,3
2007-01-19 00:00:00+00:00,162.2,3
2007-01-20 00:00:00+00:00,163.9,3
2007-01-21 00:00:00+00:00,185.5,3
2007-01-22 00:00:00+00:00,170.9,3
2007-01-23 00:00:00+00:00,161.3,3
2007-01-24 00:00:00+00:00,155.4,3
2007-01-25 00:00:00+00:00,152.3,3
2007-01-26 00:00:00+00:00,149.0,3
2007-01-27 00:00:00+00:00,146.1,3
2007-01-28 00:00:00+00:00,144.7,3
2007-01-29 00:00:00+00:00,142.3,3
2007-01-30 00:00:00+00:00,141.7,3
2007-01-31 00:00:00+00:00,140.8,3
2007-02-01 00:00:00+00:00,136.0,3
2007-02-02 00:00:00+00:00,134.4,3
2007-02-03 00:00:00+00:00,128.9,3
2007-02-04 00:00:00+00:00,125.9,3
2007-02-05 00:00:00+00:00,124.2,3
2007-02-06 00:00:00+00:00,125.9,3
2007-02-07 00:00:00+00:00,128.8,3
2007-02-08 00:00:00+00:00,131.0,3
2007-02-09 00:00:00+00:00,130.8,3
2007-02-10 00:00:00+00:00,119.8,3
2007-02-11 00:00:00+00:00,114.3,3
2007-02-12 00:00:00+00:00,113.7,3
2007-02-13 00:00:00+00:00,120.4,3
2007-02-14 00:00:00+00:00,125.9,3
2007-02-15 00:00:00+00:00,129.7,3
2007-02-16 00:00:00+00:00,128.9,3
2007-02-17 00:00:00+00:00,118.7,3
2007-02-18 00:00:00+00:00,114.1,3
2007-02-19 00:00:00+00:00,112.8,3
2007-02-20 00:00:00+00:00,111.4,3
2007-02-21 00:00:00+00:00,112.7,3
2007-02-22 00:00:00+00:00,112.1,3
2007-02-23 00:00:00+00:00,120.6,3
2007-02-24 00:00:00+00:00,128.9,3
2007-02-25 00:00:00+00:00,134.5,3
2007-02-26 00:00:00+00:00,142.7,3
2007-02-27 00:00:00+00:00,146.5,3
2007-02-28 00:00:00+00:00,135.1,3
2007-03-01 00:00:00+00:00,136.7,3
2007-03-02 00:00:00+00:00,130.8,3
2007-03-03 00:00:00+00:00,127.9,3
2007-03-04 00:00:00+00:00,127.1,3
2007-03-05 00:00:00+00:00,129.0,3
2007-03-06 00:00:00+00:00,147.1,3
2007-03-07 00:00:00+00:00,199.4,3
2007-03-08 00:00:00+00:00,194.3,3
2007-03-09 00:00:00+00:00,183.5,3
2007-03-10 00:00:00+00:00,177.2,3
2007-03-11 00:00:00+00:00,176.5,3
2007-03-12 00:00:00+00:00,182.8,3
2007-03-13 00:00:00+00:00,191.6,3
2007-03-14 00:00:00+00:00,207.0,3
2007-03-15 00:00:00+00:00,212.0,3
2007-03-16 00:00:00+00:00,190.4,3
2007-03-17 00:00:00+00:00,180.0,3
2007-03-18 00:00:00+00:00,174.2,3
2007-03-19 00:00:00+00:00,174.7,3
2007-03-20 00:00:00+00:00,170.9,3
2007-03-21 00:00:00+00:00,165.2,3
2007-03-22 00:00:00+00:00,157.4,3
2007-03-23 00:00:00+00:00,152.8,3
2007-03-24 00:00:00+00:00,150.8,3
2007-03-25 00:00:00+00:00,150.3,3
2007-03-26 00:00:00+00:00,149.1,3
2007-03-27 00:00:00+00:00,147.5,3
2007-03-28 00:00:00+00:00,146.3,3
2007-03-29 00:00:00+00:00,145.9,3
2007-03-30 00:00:00+00:00,145.0,3
2007-03-31 00:00:00+00:00,145.1,3
2007-04-01 00:00:00+00:00,143.8,3
2007-04-02 00:00:00+00:00,142.8,3
2007-04-03 00:00:00+00:00,142.0,3
2007-04-04 00:00:00+00:00,138.4,3
2007-04-05 00:00:00+00:00,139.4,3
2007-04-06 00:00:00+00:00,138.9,3
2007-04-07 00:00:00+00:00,133.5,3
2007-04-08 00:00:00+00:00,129.3,3
2007-04-09 00:00:00+00:00,127.6,3
2007-04-10 00:00:00+00:00,127.3,3
2007-04-11 00:00:00+00:00,126.9,3
2007-04-12 00:00:00+00:00,124.4,3
2007-04-13 00:00:00+00:00,123.0,3
2007-04-14 00:00:00+00:00,122.3,3
2007-04-15 00:00:00+00:00,121.4,3
2007-04-16 00:00:00+00:00,121.0,3
2007-04-17 00:00:00+00:00,114.1,3
2007-04-18 00:00:00+00:00,110.8,3
2007-04-19 00:00:00+00:00,110.0,3
2007-04-20 00:00:00+00:00,106.6,3
2007-04-21 00:00:00+00:00,109.3,3
2007-04-22 00:00:00+00:00,111.0,3
2007-04-23 00:00:00+00:00,112.5,3
2007-04-24 00:00:00+00:00,112.5,3
2007-04-25 00:00:00+00:00,118.3,3
2007-04-26 00:00:00+00:00,120.5,3
2007-04-27 00:00:00+00:00,119.2,3
2007-04-28 00:00:00+00:00,111.7,3
2007-04-29 00:00:00+00:00,102.1,3
2007-04-30 00:00:00+00:00,98.7,3
2007-05-01 00:00:00+00:00,95.8,3
2007-05-02 00:00:00+00:00,92.6,3
2007-05-03 00:00:00+00:00,92.2,3
2007-05-04 00:00:00+00:00,89.5,3
2007-05-05 00:00:00+00:00,75.3,3
2007-05-06 00:00:00+00:00,69.5,3
2007-05-07 00:00:00+00:00,67.0,3
2007-05-08 00:00:00+00:00,64.1,3
2007-05-09 00:00:00+00:00,65.7,3
2007-05-10 00:00:00+00:00,82.1,3
2007-05-11 00:00:00+00:00,86.3,3
2007-05-12 00:00:00+00:00,72.7,3
2007-05-13 00:00:00+00:00,66.9,3
2007-05-14 00:00:00+00:00,67.3,3
2007-05-15 00:00:00+00:00,72.7,3
2007-05-16 00:00:00+00:00,71.5,3
2007-05-17 00:00:00+00:00,69.0,3
2007-05-18 00:00:00+00:00,66.3,3
2007-05-19 00:00:00+00:00,58.7,3
2007-05-20 00:00:00+00:00,53.9,3
2007-05-21 00:00:00+00:00,52.4,3
2007-05-22 00:00:00+00:00,49.6,3
2007-05-23 00:00:00+00:00,50.1,3
2007-05-24 00:00:00+00:00,59.7,3
2007-05-25 00:00:00+00:00,62.1,3
2007-05-26 00:00:00+00:00,58.3,3
2007-05-27 00:00:00+00:00,54.8,3
2007-05-28 00:00:00+00:00,55.8,3
2007-05-29 00:00:00+00:00,56.8,3
2007-05-30 00:00:00+00:00,64.5,3
2007-05-31 00:00:00+00:00,68.7,3
2007-06-01 00:00:00+00:00,69.3,3
2007-06-02 00:00:00+00:00,68.1,3
2007-06-03 00:00:00+00:00,58.3,3
2007-06-04 00:00:00+00:00,53.1,3
2007-06-05 00:00:00+00:00,50.8,3
2007-06-06 00:00:00+00:00,49.5,3
2007-06-07 00:00:00+00:00,45.1,3
2007-06-08 00:00:00+00:00,45.4,3
2007-06-09 00:00:00+00:00,52.3,3
2007-06-10 00:00:00+00:00,54.8,3
2007-06-11 00:00:00+00:00,54.3,3
2007-06-12 00:00:00+00:00,51.9,3
2007-06-13 00:00:00+00:00,47.0,3
2007-06-14 00:00:00+00:00,45.5,3
2007-06-15 00:00:00+00:00,43.0,3
2007-06-16 00:00:00+00:00,41.4,3
2007-06-17 00:00:00+00:00,46.9,3
2007-06-18 00:00:00+00:00,48.7,3
2007-06-19 00:00:00+00:00,47.6,3
2007-06-20 00:00:00+00:00,47.7,3
2007-06-21 00:00:00+00:00,47.2,3
2007-06-22 00:00:00+00:00,46.6,3
2007-06-23 00:00:00+00:00,42.2,3
2007-06-24 00:00:00+00:00,43.2,3
2007-06-25 00:00:00+00:00,42.4,3
2007-06-26 00:00:00+00:00,43.3,3
2007-06-27 00:00:00+00:00,50.7,3
2007-06-28 00:00:00+00:00,54.0,3
2007-06-29 00:00:00+00:00,51.8,3
2007-06-30 00:00:00+00:00,53.2,3
2007-07-01 00:00:00+00:00,57.9,3
2007-07-02 00:00:00+00:00,65.0,3
2007-07-03 00:00:00+00:00,102.2,3
2007-07-04 00:00:00+00:00,136.7,3
2007-07-05 00:00:00+00:00,176.0,3
2007-07-06 00:00:00+00:00,196.8,3
2007-07-07 00:00:00+00:00,181.0,3
2007-07-08 00:00:00+00:00,162.4,3
2007-07-09 00:00:00+00:00,134.3,3
2007-07-10 00:00:00+00:00,107.1,3
2007-07-11 00:00:00+00:00,97.4,3
2007-07-12 00:00:00+00:00,91.4,3
2007-07-13 00:00:00+00:00,89.8,3
2007-07-14 00:00:00+00:00,102.7,3
2007-07-15 00:00:00+00:00,112.4,3
2007-07-16 00:00:00+00:00,111.0,3
2007-07-17 00:00:00+00:00,108.1,3
2007-07-18 00:00:00+00:00,108.3,3
2007-07-19 00:00:00+00:00,105.9,3
2007-07-20 00:00:00+00:00,104.9,3
2007-07-21 00:00:00+00:00,107.7,3
2007-07-22 00:00:00+00:00,108.5,3
2007-07-23 00:00:00+00:00,107.8,3
2007-07-24 00:00:00+00:00,107.1,3
2007-07-25 00:00:00+00:00,98.7,3
2007-07-26 00:00:00+00:00,95.5,3
2007-07-27 00:00:00+00:00,95.0,3
2007-07-28 00:00:00+00:00,92.1,3
2007-07-29 00:00:00+00:00,76.0,3
2007-07-30 00:00:00+00:00,60.9,3
2007-07-31 00:00:00+00:00,53.1,3
2007-08-01 00:00:00+00:00,49.9,3
2007-08-02 00:00:00+00:00,48.8,3
2007-08-03 00:00:00+00:00,47.6,3
2007-08-04 00:00:00+00:00,47.1,3
2007-08-05 00:00:00+00:00,46.3,3
2007-08-06 00:00:00+00:00,45.5,3
2007-08-07 00:00:00+00:00,48.9,3
2007-08-08 00:00:00+00:00,48.2,3
2007-08-09 00:00:00+00:00,43.8,3
2007-08-10 00:00:00+00:00,42.5,3
2007-08-11 00:00:00+00:00,44.5,3
2007-08-12 00:00:00+00:00,48.4,3
2007-08-13 00:00:00+00:00,47.4,3
2007-08-14 00:00:00+00:00,47.9,3
2007-08-15 00:00:00+00:00,84.1,3
2007-08-16 00:00:00+00:00,172.2,3
2007-08-17 00:00:00+00:00,204.5,3
2007-08-18 00:00:00+00:00,162.8,3
2007-08-19 00:00:00+00:00,144.7,3
2007-08-20 00:00:00+00:00,128.9,3
2007-08-21 00:00:00+00:00,127.2,3
2007-08-22 00:00:00+00:00,122.1,3
2007-08-23 00:00:00+00:00,115.9,3
2007-08-24 00:00:00+00:00,108.5,3
2007-08-25 00:00:00+00:00,104.1,3
2007-08-26 00:00:00+00:00,99.5,3
2007-08-27 00:00:00+00:00,95.8,3
2007-08-28 00:00:00+00:00,89.2,3
2007-08-29 00:00:00+00:00,69.9,3
2007-08-30 00:00:00+00:00,57.3,3
2007-08-31 00:00:00+00:00,55.2,3
2007-09-01 00:00:00+00:00,62.9,3
2007-09-02 00:00:00+00:00,65.3,3
2007-09-03 00:00:00+00:00,64.9,3
2007-09-04 00:00:00+00:00,61.8,3
2007-09-05 00:00:00+00:00,50.6,3
2007-09-06 00:00:00+00:00,48.0,3
2007-09-07 00:00:00+00:00,46.5,3
2007-09-08 00:00:00+00:00,46.3,3
2007-09-09 00:00:00+00:00,45.2,3
2007-09-10 00:00:00+00:00,46.5,3
2007-09-11 00:00:00+00:00,54.5,3
2007-09-12 00:00:00+00:00,58.0,3
2007-09-13 00:00:00+00:00,54.6,3
2007-09-14 00:00:00+00:00,49.9,3
2007-09-15 00:00:00+00:00,47.7,3
2007-09-16 00:00:00+00:00,46.6,3
2007-09-17 00:00:00+00:00,48.8,3
2007-09-18 00:00:00+00:00,54.5,3
2007-09-19 00:00:00+00:00,57.1,3
2007-09-20 00:00:00+00:00,56.2,3
2007-09-21 00:00:00+00:00,48.4,3
2007-09-22 00:00:00+00:00,44.9,3
2007-09-23 00:00:00+00:00,43.2,3
2007-09-24 00:00:00+00:00,42.9,3
2007-09-25 00:00:00+00:00,44.4,3
2007-09-26 00:00:00+00:00,43.4,3
2007-09-27 00:00:00+00:00,42.8,3
2007-09-28 00:00:00+00:00,41.7,3
2007-09-29 00:00:00+00:00,42.3,3
2007-09-30 00:00:00+00:00,47.9,3
2007-10-01 00:00:00+00:00,49.9,3
2007-10-02 00:00:00+00:00,51.4,3
2007-10-03 00:00:00+00:00,58.3,3
2007-10-04 00:00:00+00:00,61.1,3
2007-10-05 00:00:00+00:00,61.4,3
2007-10-06 00:00:00+00:00,53.0,3
2007-10-07 00:00:00+00:00,48.2,3
2007-10-08 00:00:00+00:00,52.1,3
2007-10-09 00:00:00+00:00,77.5,3
2007-10-10 00:00:00+00:00,99.4,3
2007-10-11 00:00:00+00:00,107.5,3
2007-10-12 00:00:00+00:00,107.5,3
2007-10-13 00:00:00+00:00,93.6,3
2007-10-14 00:00:00+00:00,88.4,3
2007-10-15 00:00:00+00:00,86.6,3
2007-10-16 00:00:00+00:00,87.9,3
2007-10-17 00:00:00+00:00,91.5,3
2007-10-18 00:00:00+00:00,92.7,3
2007-10-19 00:00:00+00:00,91.3,3
2007-10-20 00:00:00+00:00,76.3,3
2007-10-21 00:00:00+00:00,69.8,3
2007-10-22 00:00:00+00:00,69.2,3
2007-10-23 00:00:00+00:00,77.8,3
2007-10-24 00:00:00+00:00,81.0,3
2007-10-25 00:00:00+00:00,81.4,3
2007-10-26 00:00:00+00:00,81.7,3
2007-10-27 00:00:00+00:00,82.6,3
2007-10-28 00:00:00+00:00,87.0,3
2007-10-29 00:00:00+00:00,91.1,3
2007-10-30 00:00:00+00:00,91.4,3
2007-10-31 00:00:00+00:00,91.2,3
2007-11-01 00:00:00+00:00,90.8,3
2007-11-02 00:00:00+00:00,86.7,3
2007-11-03 00:00:00+00:00,66.6,3
2007-11-04 00:00:00+00:00,55.4,3
2007-11-05 00:00:00+00:00,51.4,3
2007-11-06 00:00:00+00:00,50.1,3
2007-11-07 00:00:00+00:00,49.4,3
2007-11-08 00:00:00+00:00,47.9,3
2007-11-09 00:00:00+00:00,48.7,3
2007-11-10 00:00:00+00:00,47.8,3
2007-11-11 00:00:00+00:00,47.6,3
2007-11-12 00:00:00+00:00,46.4,3
2007-11-13 00:00:00+00:00,47.6,3
2007-11-14 00:00:00+00:00,57.7,3
2007-11-15 00:00:00+00:00,61.8,3
2007-11-16 00:00:00+00:00,63.4,3
2007-11-17 00:00:00+00:00,63.8,3
2007-11-18 00:00:00+00:00,63.5,3
2007-11-19 00:00:00+00:00,63.0,3
2007-11-20 00:00:00+00:00,63.2,3
2007-11-21 00:00:00+00:00,63.9,3
2007-11-22 00:00:00+00:00,66.0,3
2007-11-23 00:00:00+00:00,69.7,3
2007-11-24 00:00:00+00:00,72.3,3
2007-11-25 00:00:00+00:00,74.3,3
2007-11-26 00:00:00+00:00,73.1,3
2007-11-27 00:00:00+00:00,74.9,3
2007-11-28 00:00:00+00:00,88.4,3
2007-11-29 00:00:00+00:00,97.9,3
2007-11-30 00:00:00+00:00,109.0,3
2007-12-01 00:00:00+00:00,137.1,3
2007-12-02 00:00:00+00:00,167.2,3
2007-12-03 00:00:00+00:00,197.2,3
2007-12-04 00:00:00+00:00,185.9,3
2007-12-05 00:00:00+00:00,164.7,3
2007-12-06 00:00:00+00:00,158.6,3
2007-12-07 00:00:00+00:00,156.8,3
2007-12-08 00:00:00+00:00,149.8,3
2007-12-09 00:00:00+00:00,136.9,3
2007-12-10 00:00:00+00:00,134.4,3
2007-12-11 00:00:00+00:00,133.0,3
2007-12-12 00:00:00+00:00,129.3,3
2007-12-13 00:00:00+00:00,125.4,3
2007-12-14 00:00:00+00:00,121.2,3
2007-12-15 00:00:00+00:00,108.4,3
2007-12-16 00:00:00+00:00,101.2,3
2007-12-17 00:00:00+00:00,97.5,3
2007-12-18 00:00:00+00:00,97.6,3
2007-12-19 00:00:00+00:00,106.9,3
2007-12-20 00:00:00+00:00,109.6,3
2007-12-21 00:00:00+00:00,108.5,3
2007-12-22 00:00:00+00:00,99.7,3
2007-12-23 00:00:00+00:00,95.9,3
2007-12-24 00:00:00+00:00,94.0,3
2007-12-25 00:00:00+00:00,95.5,3
2007-12-26 00:00:00+00:00,100.9,3
2007-12-27 00:00:00+00:00,103.1,3
2007-12-28 00:00:00+00:00,109.1,3
2007-12-29 00:00:00+00:00,114.0,3
2007-12-30 00:00:00+00:00,115.4,3
2007-12-31 00:00:00+00:00,114.4,3
2008-01-01 00:00:00+00:00,119.5041,3
2008-01-02 00:00:00+00:00,120.6269,3
2008-01-03 00:00:00+00:00,119.9942,3
2008-01-04 00:00:00+00:00,119.3652,3
2008-01-05 00:00:00+00:00,124.4764,3
2008-01-06 00:00:00+00:00,110.4448,3
2008-01-07 00:00:00+00:00,121.796,3
2008-01-08 00:00:00+00:00,136.7894,3
2008-01-09 00:00:00+00:00,143.4404,3
2008-01-10 00:00:00+00:00,148.496,3
2008-01-11 00:00:00+00:00,164.1705,3
2008-01-12 00:00:00+00:00,158.4219,3
2008-01-13 00:00:00+00:00,152.6185,3
2008-01-14 00:00:00+00:00,163.9977,3
2008-01-15 00:00:00+00:00,219.1466,3
2008-01-16 00:00:00+00:00,366.1409,3
2008-01-17 00:00:00+00:00,454.5039,3
2008-01-18 00:00:00+00:00,362.9147,3
2008-01-19 00:00:00+00:00,312.4831,3
2008-01-20 00:00:00+00:00,272.0815,3
2008-01-21 00:00:00+00:00,221.2139,3
2008-01-22 00:00:00+00:00,190.4913,3
2008-01-23 00:00:00+00:00,173.1356,3
2008-01-24 00:00:00+00:00,150.1579,3
2008-01-25 00:00:00+00:00,162.3077,3
2008-01-26 00:00:00+00:00,163.5627,3
2008-01-27 00:00:00+00:00,161.2802,3
2008-01-28 00:00:00+00:00,158.4086,3
2008-01-29 00:00:00+00:00,155.5675,3
2008-01-30 00:00:00+00:00,157.8985,3
2008-01-31 00:00:00+00:00,163.2796,3
2008-02-01 00:00:00+00:00,198.6014,3
2008-02-02 00:00:00+00:00,202.6081,3
2008-02-03 00:00:00+00:00,188.6107,3
2008-02-04 00:00:00+00:00,175.3962,3
2008-02-05 00:00:00+00:00,172.1943,3
2008-02-06 00:00:00+00:00,207.1391,3
2008-02-07 00:00:00+00:00,227.0422,3
2008-02-08 00:00:00+00:00,213.8327,3
2008-02-09 00:00:00+00:00,184.0727,3
2008-02-10 00:00:00+00:00,170.8971,3
2008-02-11 00:00:00+00:00,164.0764,3
2008-02-12 00:00:00+00:00,159.1231,3
2008-02-13 00:00:00+00:00,154.965,3
2008-02-14 00:00:00+00:00,151.3838,3
2008-02-15 00:00:00+00:00,148.6844,3
2008-02-16 00:00:00+00:00,146.0357,3
2008-02-17 00:00:00+00:00,144.3936,3
2008-02-18 00:00:00+00:00,143.1458,3
2008-02-19 00:00:00+00:00,142.9565,3
2008-02-20 00:00:00+00:00,143.2281,3
2008-02-21 00:00:00+00:00,141.7275,3
2008-02-22 00:00:00+00:00,141.6525,3
2008-02-23 00:00:00+00:00,143.6615,3
2008-02-24 00:00:00+00:00,144.1954,3
2008-02-25 00:00:00+00:00,143.9777,3
2008-02-26 00:00:00+00:00,143.8954,3
2008-02-27 00:00:00+00:00,145.1059,3
2008-02-28 00:00:00+00:00,145.824,3
2008-02-29 00:00:00+00:00,144.7014,3
2008-03-01 00:00:00+00:00,149.5096,3
2008-03-02 00:00:00+00:00,151.3465,3
2008-03-03 00:00:00+00:00,150.0588,3
2008-03-04 00:00:00+00:00,141.4388,3
2008-03-05 00:00:00+00:00,136.6373,3
2008-03-06 00:00:00+00:00,134.6106,3
2008-03-07 00:00:00+00:00,133.7192,3
2008-03-08 00:00:00+00:00,134.8219,3
2008-03-09 00:00:00+00:00,144.4106,3
2008-03-10 00:00:00+00:00,149.2738,3
2008-03-11 00:00:00+00:00,156.5662,3
2008-03-12 00:00:00+00:00,206.1395,3
2008-03-13 00:00:00+00:00,311.3795,3
2008-03-14 00:00:00+00:00,221.1746,3
2008-03-15 00:00:00+00:00,179.5783,3
2008-03-16 00:00:00+00:00,158.3313,3
2008-03-17 00:00:00+00:00,157.3517,3
2008-03-18 00:00:00+00:00,152.6641,3
2008-03-19 00:00:00+00:00,149.514,3
2008-03-20 00:00:00+00:00,146.9893,3
2008-03-21 00:00:00+00:00,152.0812,3
2008-03-22 00:00:00+00:00,149.6819,3
2008-03-23 00:00:00+00:00,144.3558,3
2008-03-24 00:00:00+00:00,132.7437,3
2008-03-25 00:00:00+00:00,126.319,3
2008-03-26 00:00:00+00:00,125.4635,3
2008-03-27 00:00:00+00:00,131.5948,3
2008-03-28 00:00:00+00:00,125.0182,3
2008-03-29 00:00:00+00:00,137.0671,3
2008-03-30 00:00:00+00:00,156.055,3
2008-03-31 00:00:00+00:00,193.9855,3
2008-04-01 00:00:00+00:00,220.9531,3
2008-04-02 00:00:00+00:00,239.4475,3
2008-04-03 00:00:00+00:00,240.1154,3
2008-04-04 00:00:00+00:00,232.53,3
2008-04-05 00:00:00+00:00,217.2421,3
2008-04-06 00:00:00+00:00,205.3078,3
2008-04-07 00:00:00+00:00,191.9175,3
2008-04-08 00:00:00+00:00,185.8229,3
2008-04-09 00:00:00+00:00,170.0791,3
2008-04-10 00:00:00+00:00,174.7667,3
2008-04-11 00:00:00+00:00,176.0704,3
2008-04-12 00:00:00+00:00,178.7571,3
2008-04-13 00:00:00+00:00,193.98,3
2008-04-14 00:00:00+00:00,208.9146,3
2008-04-15 00:00:00+00:00,203.8322,3
2008-04-16 00:00:00+00:00,197.7285,3
2008-04-17 00:00:00+00:00,192.9775,3
2008-04-18 00:00:00+00:00,193.9171,3
2008-04-19 00:00:00+00:00,199.3965,3
2008-04-20 00:00:00+00:00,197.984,3
2008-04-21 00:00:00+00:00,183.4648,3
2008-04-22 00:00:00+00:00,177.0737,3
2008-04-23 00:00:00+00:00,175.5771,3
2008-04-24 00:00:00+00:00,185.3154,3
2008-04-25 00:00:00+00:00,185.4267,3
2008-04-26 00:00:00+00:00,178.5842,3
2008-04-27 00:00:00+00:00,173.6831,3
2008-04-28 00:00:00+00:00,177.7475,3
2008-04-29 00:00:00+00:00,208.7155,3
2008-04-30 00:00:00+00:00,279.8597,3
2008-05-01 00:00:00+00:00,365.1766,3
2008-05-02 00:00:00+00:00,399.3361,3
2008-05-03 00:00:00+00:00,398.766,3
2008-05-04 00:00:00+00:00,356.8351,3
2008-05-05 00:00:00+00:00,271.3996,3
2008-05-06 00:00:00+00:00,220.3488,3
2008-05-07 00:00:00+00:00,185.2522,3
2008-05-08 00:00:00+00:00,173.1209,3
2008-05-09 00:00:00+00:00,172.3177,3
2008-05-10 00:00:00+00:00,176.8862,3
2008-05-11 00:00:00+00:00,175.5438,3
2008-05-12 00:00:00+00:00,164.8539,3
2008-05-13 00:00:00+00:00,162.0594,3
2008-05-14 00:00:00+00:00,154.3514,3
2008-05-15 00:00:00+00:00,146.8094,3
2008-05-16 00:00:00+00:00,142.4942,3
2008-05-17 00:00:00+00:00,139.8492,3
2008-05-18 00:00:00+00:00,138.8496,3
2008-05-19 00:00:00+00:00,137.8904,3
2008-05-20 00:00:00+00:00,137.9031,3
2008-05-21 00:00:00+00:00,137.5735,3
2008-05-22 00:00:00+00:00,137.2448,3
2008-05-23 00:00:00+00:00,136.036,3
2008-05-24 00:00:00+00:00,134.9087,3
2008-05-25 00:00:00+00:00,134.8898,3
2008-05-26 00:00:00+00:00,136.7487,3
2008-05-27 00:00:00+00:00,136.179,3
2008-05-28 00:00:00+00:00,134.2581,3
2008-05-29 00:00:00+00:00,134.6329,3
2008-05-30 00:00:00+00:00,134.1825,3
2008-05-31 00:00:00+00:00,128.5917,3
2008-06-01 00:00:00+00:00,125.3166,3
2008-06-02 00:00:00+00:00,122.1673,3
2008-06-03 00:00:00+00:00,113.9581,3
2008-06-04 00:00:00+00:00,109.5913,3
2008-06-05 00:00:00+00:00,107.1448,3
2008-06-06 00:00:00+00:00,99.29916,3
2008-06-07 00:00:00+00:00,73.13564,3
2008-06-08 00:00:00+00:00,60.04998,3
2008-06-09 00:00:00+00:00,51.05333,3
2008-06-10 00:00:00+00:00,47.87437,3
2008-06-11 00:00:00+00:00,45.70938,3
2008-06-12 00:00:00+00:00,44.80749,3
2008-06-13 00:00:00+00:00,47.92313,3
2008-06-14 00:00:00+00:00,45.23584,3
2008-06-15 00:00:00+00:00,44.57957,3
2008-06-16 00:00:00+00:00,45.02896,3
2008-06-17 00:00:00+00:00,45.02397,3
2008-06-18 00:00:00+00:00,47.32999,3
2008-06-19 00:00:00+00:00,58.68335,3
2008-06-20 00:00:00+00:00,62.14166,3
2008-06-21 00:00:00+00:00,62.6829,3
2008-06-22 00:00:00+00:00,62.36417,3
2008-06-23 00:00:00+00:00,62.83791,3
2008-06-24 00:00:00+00:00,53.70709,3
2008-06-25 00:00:00+00:00,48.83228,3
2008-06-26 00:00:00+00:00,47.04564,3
2008-06-27 00:00:00+00:00,46.36999,3
2008-06-28 00:00:00+00:00,46.34812,3
2008-06-29 00:00:00+00:00,45.29979,3
2008-06-30 00:00:00+00:00,44.34354,3
2008-07-01 00:00:00+00:00,44.00562,3
2008-07-02 00:00:00+00:00,42.38374,3
2008-07-03 00:00:00+00:00,42.09187,3
2008-07-04 00:00:00+00:00,42.1923,3
2008-07-05 00:00:00+00:00,42.76145,3
2008-07-06 00:00:00+00:00,42.3948,3
2008-07-07 00:00:00+00:00,44.15271,3
2008-07-08 00:00:00+00:00,49.91333,3
2008-07-09 00:00:00+00:00,49.61125,3
2008-07-10 00:00:00+00:00,50.24437,3
2008-07-11 00:00:00+00:00,55.11542,3
2008-07-12 00:00:00+00:00,53.48832,3
2008-07-13 00:00:00+00:00,53.39917,3
2008-07-14 00:00:00+00:00,53.05395,3
2008-07-15 00:00:00+00:00,60.84189,3
2008-07-16 00:00:00+00:00,64.7002,3
2008-07-17 00:00:00+00:00,65.17895,3
2008-07-18 00:00:00+00:00,65.26645,3
2008-07-19 00:00:00+00:00,71.83978,3
2008-07-20 00:00:00+00:00,79.46583,3
2008-07-21 00:00:00+00:00,85.17668,3
2008-07-22 00:00:00+00:00,97.93189,3
2008-07-23 00:00:00+00:00,108.4261,3
2008-07-24 00:00:00+00:00,111.5512,3
2008-07-25 00:00:00+00:00,112.5542,3
2008-07-26 00:00:00+00:00,112.7527,3
2008-07-27 00:00:00+00:00,112.8752,3
2008-07-28 00:00:00+00:00,112.6229,3
2008-07-29 00:00:00+00:00,111.3083,3
2008-07-30 00:00:00+00:00,109.1869,3
2008-07-31 00:00:00+00:00,101.3698,3
2008-08-01 00:00:00+00:00,93.92147,3
2008-08-02 00:00:00+00:00,75.38314,3
2008-08-03 00:00:00+00:00,62.16438,3
2008-08-04 00:00:00+00:00,52.41396,3
2008-08-05 00:00:00+00:00,48.32749,3
2008-08-06 00:00:00+00:00,46.37085,3
2008-08-07 00:00:00+00:00,48.25895,3
2008-08-08 00:00:00+00:00,46.79625,3
2008-08-09 00:00:00+00:00,46.67957,3
2008-08-10 00:00:00+00:00,49.5771,3
2008-08-11 00:00:00+00:00,54.15124,3
2008-08-12 00:00:00+00:00,55.03708,3
2008-08-13 00:00:00+00:00,72.46667,3
2008-08-14 00:00:00+00:00,104.1727,3
2008-08-15 00:00:00+00:00,166.155,3
2008-08-16 00:00:00+00:00,179.5525,3
2008-08-17 00:00:00+00:00,179.0054,3
2008-08-18 00:00:00+00:00,146.7815,3
2008-08-19 00:00:00+00:00,100.3317,3
2008-08-20 00:00:00+00:00,101.0354,3
2008-08-21 00:00:00+00:00,108.0456,3
2008-08-22 00:00:00+00:00,93.9919,3
